"","Well","tx","conc","plate","Time","Tx_over_T0","cell_line"
"1154","D11","untx","0","p2","T3",NA,"75"
"1155","D11","untx","0","p2","T24",98.9132717844117,"75"
"1156","D11","untx","0","p2","T48",NA,"75"
"1157","D11","untx","0","p3","T0",100,"75"
"1158","D11","untx","0","p3","T3",NA,"75"
"1159","D11","untx","0","p3","T24",NA,"75"
"1160","D11","untx","0","p3","T48",62.7674001045651,"75"
"1161","E2","CX","2.5","p1","T0",100,"75"
"1162","E2","CX","2.5","p1","T3",108.830383351758,"75"
"1163","E2","CX","2.5","p1","T24",NA,"75"
"1164","E2","CX","2.5","p1","T48",NA,"75"
"1165","E2","CX","2.5","p2","T0",100,"75"
"1166","E2","CX","2.5","p2","T3",NA,"75"
"1167","E2","CX","2.5","p2","T24",87.3136130758829,"75"
"1168","E2","CX","2.5","p2","T48",NA,"75"
"1169","E2","CX","2.5","p3","T0",100,"75"
"1170","E2","CX","2.5","p3","T3",NA,"75"
"1171","E2","CX","2.5","p3","T24",NA,"75"
"1172","E2","CX","2.5","p3","T48",113.80307422046,"75"
"1173","E3","CX","0.5","p1","T0",100,"75"
"1174","E3","CX","0.5","p1","T3",102.479988425839,"75"
"1175","E3","CX","0.5","p1","T24",NA,"75"
"1176","E3","CX","0.5","p1","T48",NA,"75"
"1177","E3","CX","0.5","p2","T0",100,"75"
"1178","E3","CX","0.5","p2","T3",NA,"75"
"1179","E3","CX","0.5","p2","T24",82.9267419352575,"75"
"1180","E3","CX","0.5","p2","T48",NA,"75"
"1181","E3","CX","0.5","p3","T0",100,"75"
"1182","E3","CX","0.5","p3","T3",NA,"75"
"1183","E3","CX","0.5","p3","T24",NA,"75"
"1184","E3","CX","0.5","p3","T48",101.226813434633,"75"
"1185","E4","CX","0.1","p1","T0",100,"75"
"1186","E4","CX","0.1","p1","T3",100.974271467516,"75"
"1187","E4","CX","0.1","p1","T24",NA,"75"
"1188","E4","CX","0.1","p1","T48",NA,"75"
"1189","E4","CX","0.1","p2","T0",100,"75"
"1190","E4","CX","0.1","p2","T3",NA,"75"
"1191","E4","CX","0.1","p2","T24",69.1731477275083,"75"
"1192","E4","CX","0.1","p2","T48",NA,"75"
"1193","E4","CX","0.1","p3","T0",100,"75"
"1194","E4","CX","0.1","p3","T3",NA,"75"
"1195","E4","CX","0.1","p3","T24",NA,"75"
"1196","E4","CX","0.1","p3","T48",129.507986719429,"75"
"1197","E5","VEH","2.5","p1","T0",100,"75"
"1198","E5","VEH","2.5","p1","T3",89.6179988615107,"75"
"1199","E5","VEH","2.5","p1","T24",NA,"75"
"1200","E5","VEH","2.5","p1","T48",NA,"75"
"1201","E5","VEH","2.5","p2","T0",100,"75"
"1202","E5","VEH","2.5","p2","T3",NA,"75"
"1203","E5","VEH","2.5","p2","T24",68.1679334419747,"75"
"1204","E5","VEH","2.5","p2","T48",NA,"75"
"1205","E5","VEH","2.5","p3","T0",100,"75"
"1206","E5","VEH","2.5","p3","T3",NA,"75"
"1207","E5","VEH","2.5","p3","T24",NA,"75"
"1208","E5","VEH","2.5","p3","T48",93.5616016452656,"75"
"1209","E6","VEH","0.5","p1","T0",100,"75"
"1210","E6","VEH","0.5","p1","T3",78.7479386457517,"75"
"1211","E6","VEH","0.5","p1","T24",NA,"75"
"1212","E6","VEH","0.5","p1","T48",NA,"75"
"1213","E6","VEH","0.5","p2","T0",100,"75"
"1214","E6","VEH","0.5","p2","T3",NA,"75"
"1215","E6","VEH","0.5","p2","T24",59.9268619297083,"75"
"1216","E6","VEH","0.5","p2","T48",NA,"75"
"1217","E6","VEH","0.5","p3","T0",100,"75"
"1218","E6","VEH","0.5","p3","T3",NA,"75"
"1219","E6","VEH","0.5","p3","T24",NA,"75"
"1220","E6","VEH","0.5","p3","T48",143.212820025865,"75"
"1221","E7","VEH","0.1","p1","T0",100,"75"
"1222","E7","VEH","0.1","p1","T3",90.9775245877896,"75"
"1223","E7","VEH","0.1","p1","T24",NA,"75"
"1224","E7","VEH","0.1","p1","T48",NA,"75"
"1225","E7","VEH","0.1","p2","T0",100,"75"
"1226","E7","VEH","0.1","p2","T3",NA,"75"
"1227","E7","VEH","0.1","p2","T24",75.6770613777003,"75"
"1228","E7","VEH","0.1","p2","T48",NA,"75"
"1229","E7","VEH","0.1","p3","T0",100,"75"
"1230","E7","VEH","0.1","p3","T3",NA,"75"
"1231","E7","VEH","0.1","p3","T24",NA,"75"
"1232","E7","VEH","0.1","p3","T48",109.962617861961,"75"
"1233","E8","DOX","2.5","p1","T0",100,"75"
"1234","E8","DOX","2.5","p1","T3",71.0182060596598,"75"
"1235","E8","DOX","2.5","p1","T24",NA,"75"
"1236","E8","DOX","2.5","p1","T48",NA,"75"
"1237","E8","DOX","2.5","p2","T0",100,"75"
"1238","E8","DOX","2.5","p2","T3",NA,"75"
"1239","E8","DOX","2.5","p2","T24",49.0172816694792,"75"
"1240","E8","DOX","2.5","p2","T48",NA,"75"
"1241","E8","DOX","2.5","p3","T0",100,"75"
"1242","E8","DOX","2.5","p3","T3",NA,"75"
"1243","E8","DOX","2.5","p3","T24",NA,"75"
"1244","E8","DOX","2.5","p3","T48",46.5805152753457,"75"
"1245","E9","DOX","0.5","p1","T0",100,"75"
"1246","E9","DOX","0.5","p1","T3",91.4679997710676,"75"
"1247","E9","DOX","0.5","p1","T24",NA,"75"
"1248","E9","DOX","0.5","p1","T48",NA,"75"
"1249","E9","DOX","0.5","p2","T0",100,"75"
"1250","E9","DOX","0.5","p2","T3",NA,"75"
"1251","E9","DOX","0.5","p2","T24",55.2262917555669,"75"
"1252","E9","DOX","0.5","p2","T48",NA,"75"
"1253","E9","DOX","0.5","p3","T0",100,"75"
"1254","E9","DOX","0.5","p3","T3",NA,"75"
"1255","E9","DOX","0.5","p3","T24",NA,"75"
"1256","E9","DOX","0.5","p3","T48",101.044097373259,"75"
"1257","E10","DOX","0.1","p1","T0",100,"75"
"1258","E10","DOX","0.1","p1","T3",59.751257570265,"75"
"1259","E10","DOX","0.1","p1","T24",NA,"75"
"1260","E10","DOX","0.1","p1","T48",NA,"75"
"1261","E10","DOX","0.1","p2","T0",100,"75"
"1262","E10","DOX","0.1","p2","T3",NA,"75"
"1263","E10","DOX","0.1","p2","T24",101.662486129379,"75"
"1264","E10","DOX","0.1","p2","T48",NA,"75"
"1265","E10","DOX","0.1","p3","T0",100,"75"
"1266","E10","DOX","0.1","p3","T3",NA,"75"
"1267","E10","DOX","0.1","p3","T24",NA,"75"
"1268","E10","DOX","0.1","p3","T48",63.5976796251276,"75"
"1269","E11","untx","0","p1","T0",100,"75"
"1270","E11","untx","0","p1","T3",59.7147154271367,"75"
"1271","E11","untx","0","p1","T24",NA,"75"
"1272","E11","untx","0","p1","T48",NA,"75"
"1273","E11","untx","0","p2","T0",100,"75"
"1274","E11","untx","0","p2","T3",NA,"75"
"1275","E11","untx","0","p2","T24",94.8008646210832,"75"
"1276","E11","untx","0","p2","T48",NA,"75"
"1277","E11","untx","0","p3","T0",100,"75"
"1278","E11","untx","0","p3","T3",NA,"75"
"1279","E11","untx","0","p3","T24",NA,"75"
"1280","E11","untx","0","p3","T48",65.3141600319643,"75"
"1281","B2","CX","2.5","p1","T0",100,"78"
"1282","B2","CX","2.5","p1","T3",82.0377836486536,"78"
"1283","B2","CX","2.5","p1","T24",NA,"78"
"1284","B2","CX","2.5","p1","T48",NA,"78"
"1285","B2","CX","2.5","p1","T96",NA,"78"
"1286","B2","CX","2.5","p2","T0",100,"78"
"1287","B2","CX","2.5","p2","T3",NA,"78"
"1288","B2","CX","2.5","p2","T24",74.2535688648533,"78"
"1289","B2","CX","2.5","p2","T48",NA,"78"
"1290","B2","CX","2.5","p2","T96",NA,"78"
"1291","B2","CX","2.5","p3","T0",100,"78"
"1292","B2","CX","2.5","p3","T3",NA,"78"
"1293","B2","CX","2.5","p3","T24",NA,"78"
"1294","B2","CX","2.5","p3","T48",109.432876763504,"78"
"1295","B2","CX","2.5","p3","T96",NA,"78"
"1296","B2","CX","2.5","p4","T0",100,"78"
"1297","B2","CX","2.5","p4","T3",NA,"78"
"1298","B2","CX","2.5","p4","T24",NA,"78"
"1299","B2","CX","2.5","p4","T48",NA,"78"
"1300","B2","CX","2.5","p4","T96",128.553335247793,"78"
"1301","B3","CX","0.5","p1","T0",100,"78"
"1302","B3","CX","0.5","p1","T3",93.0569471028586,"78"
"1303","B3","CX","0.5","p1","T24",NA,"78"
"1304","B3","CX","0.5","p1","T48",NA,"78"
"1305","B3","CX","0.5","p1","T96",NA,"78"
"1306","B3","CX","0.5","p2","T0",100,"78"
"1307","B3","CX","0.5","p2","T3",NA,"78"
"1308","B3","CX","0.5","p2","T24",86.7488137267583,"78"
"1309","B3","CX","0.5","p2","T48",NA,"78"
"1310","B3","CX","0.5","p2","T96",NA,"78"
"1311","B3","CX","0.5","p3","T0",100,"78"
"1312","B3","CX","0.5","p3","T3",NA,"78"
"1313","B3","CX","0.5","p3","T24",NA,"78"
"1314","B3","CX","0.5","p3","T48",107.007673729308,"78"
"1315","B3","CX","0.5","p3","T96",NA,"78"
"1316","B3","CX","0.5","p4","T0",100,"78"
"1317","B3","CX","0.5","p4","T3",NA,"78"
"1318","B3","CX","0.5","p4","T24",NA,"78"
"1319","B3","CX","0.5","p4","T48",NA,"78"
"1320","B3","CX","0.5","p4","T96",139.331323945335,"78"
"1321","B4","CX","0.1","p1","T0",100,"78"
"1322","B4","CX","0.1","p1","T3",75.3715039600246,"78"
"1323","B4","CX","0.1","p1","T24",NA,"78"
"1324","B4","CX","0.1","p1","T48",NA,"78"
"1325","B4","CX","0.1","p1","T96",NA,"78"
"1326","B4","CX","0.1","p2","T0",100,"78"
"1327","B4","CX","0.1","p2","T3",NA,"78"
"1328","B4","CX","0.1","p2","T24",89.2767171799505,"78"
"1329","B4","CX","0.1","p2","T48",NA,"78"
"1330","B4","CX","0.1","p2","T96",NA,"78"
"1331","B4","CX","0.1","p3","T0",100,"78"
"1332","B4","CX","0.1","p3","T3",NA,"78"
"1333","B4","CX","0.1","p3","T24",NA,"78"
"1334","B4","CX","0.1","p3","T48",131.823544143611,"78"
"1335","B4","CX","0.1","p3","T96",NA,"78"
"1336","B4","CX","0.1","p4","T0",100,"78"
"1337","B4","CX","0.1","p4","T3",NA,"78"
"1338","B4","CX","0.1","p4","T24",NA,"78"
"1339","B4","CX","0.1","p4","T48",NA,"78"
"1340","B4","CX","0.1","p4","T96",136.960422806792,"78"
"1341","B5","VEH","2.5","p1","T0",100,"78"
"1342","B5","VEH","2.5","p1","T3",79.5628872108213,"78"
"1343","B5","VEH","2.5","p1","T24",NA,"78"
"1344","B5","VEH","2.5","p1","T48",NA,"78"
"1345","B5","VEH","2.5","p1","T96",NA,"78"
"1346","B5","VEH","2.5","p2","T0",100,"78"
"1347","B5","VEH","2.5","p2","T3",NA,"78"
"1348","B5","VEH","2.5","p2","T24",80.9510686840653,"78"
"1349","B5","VEH","2.5","p2","T48",NA,"78"
"1350","B5","VEH","2.5","p2","T96",NA,"78"
"1351","B5","VEH","2.5","p3","T0",100,"78"
"1352","B5","VEH","2.5","p3","T3",NA,"78"
"1353","B5","VEH","2.5","p3","T24",NA,"78"
"1354","B5","VEH","2.5","p3","T48",123.908889775987,"78"
"1355","B5","VEH","2.5","p3","T96",NA,"78"
"1356","B5","VEH","2.5","p4","T0",100,"78"
"1357","B5","VEH","2.5","p4","T3",NA,"78"
"1358","B5","VEH","2.5","p4","T24",NA,"78"
"1359","B5","VEH","2.5","p4","T48",NA,"78"
"1360","B5","VEH","2.5","p4","T96",143.678643187202,"78"
"1361","B6","VEH","0.5","p1","T0",100,"78"
"1362","B6","VEH","0.5","p1","T3",75.4257348812464,"78"
"1363","B6","VEH","0.5","p1","T24",NA,"78"
"1364","B6","VEH","0.5","p1","T48",NA,"78"
"1365","B6","VEH","0.5","p1","T96",NA,"78"
"1366","B6","VEH","0.5","p2","T0",100,"78"
"1367","B6","VEH","0.5","p2","T3",NA,"78"
"1368","B6","VEH","0.5","p2","T24",91.5064121125133,"78"
"1369","B6","VEH","0.5","p2","T48",NA,"78"
"1370","B6","VEH","0.5","p2","T96",NA,"78"
"1371","B6","VEH","0.5","p3","T0",100,"78"
"1372","B6","VEH","0.5","p3","T3",NA,"78"
"1373","B6","VEH","0.5","p3","T24",NA,"78"
"1374","B6","VEH","0.5","p3","T48",105.510056802718,"78"
"1375","B6","VEH","0.5","p3","T96",NA,"78"
"1376","B6","VEH","0.5","p4","T0",100,"78"
"1377","B6","VEH","0.5","p4","T3",NA,"78"
"1378","B6","VEH","0.5","p4","T24",NA,"78"
"1379","B6","VEH","0.5","p4","T48",NA,"78"
"1380","B6","VEH","0.5","p4","T96",114.18717478341,"78"
"1381","B7","VEH","0.1","p1","T0",100,"78"
"1382","B7","VEH","0.1","p1","T3",90.3434949358504,"78"
"1383","B7","VEH","0.1","p1","T24",NA,"78"
"1384","B7","VEH","0.1","p1","T48",NA,"78"
"1385","B7","VEH","0.1","p1","T96",NA,"78"
"1386","B7","VEH","0.1","p2","T0",100,"78"
"1387","B7","VEH","0.1","p2","T3",NA,"78"
"1388","B7","VEH","0.1","p2","T24",84.7231968015989,"78"
"1389","B7","VEH","0.1","p2","T48",NA,"78"
"1390","B7","VEH","0.1","p2","T96",NA,"78"
"1391","B7","VEH","0.1","p3","T0",100,"78"
"1392","B7","VEH","0.1","p3","T3",NA,"78"
"1393","B7","VEH","0.1","p3","T24",NA,"78"
"1394","B7","VEH","0.1","p3","T48",108.409786386997,"78"
"1395","B7","VEH","0.1","p3","T96",NA,"78"
"1396","B7","VEH","0.1","p4","T0",100,"78"
"1397","B7","VEH","0.1","p4","T3",NA,"78"
"1398","B7","VEH","0.1","p4","T24",NA,"78"
"1399","B7","VEH","0.1","p4","T48",NA,"78"
"1400","B7","VEH","0.1","p4","T96",125.764289207541,"78"
"1401","B8","DOX","2.5","p1","T0",100,"78"
"1402","B8","DOX","2.5","p1","T3",83.8783410770365,"78"
"1403","B8","DOX","2.5","p1","T24",NA,"78"
"1404","B8","DOX","2.5","p1","T48",NA,"78"
"1405","B8","DOX","2.5","p1","T96",NA,"78"
"1406","B8","DOX","2.5","p2","T0",100,"78"
"1407","B8","DOX","2.5","p2","T3",NA,"78"
"1408","B8","DOX","2.5","p2","T24",74.3755149366256,"78"
"1409","B8","DOX","2.5","p2","T48",NA,"78"
"1410","B8","DOX","2.5","p2","T96",NA,"78"
"1411","B8","DOX","2.5","p3","T0",100,"78"
"1412","B8","DOX","2.5","p3","T3",NA,"78"
"1413","B8","DOX","2.5","p3","T24",NA,"78"
"1414","B8","DOX","2.5","p3","T48",70.7550316495468,"78"
"1415","B8","DOX","2.5","p3","T96",NA,"78"
"1416","B8","DOX","2.5","p4","T0",100,"78"
"1417","B8","DOX","2.5","p4","T3",NA,"78"
"1418","B8","DOX","2.5","p4","T24",NA,"78"
"1419","B8","DOX","2.5","p4","T48",NA,"78"
"1420","B8","DOX","2.5","p4","T96",41.6811249769198,"78"
"1421","B9","DOX","0.5","p1","T0",100,"78"
"1422","B9","DOX","0.5","p1","T3",79.2120128556795,"78"
"1423","B9","DOX","0.5","p1","T24",NA,"78"
"1424","B9","DOX","0.5","p1","T48",NA,"78"
"1425","B9","DOX","0.5","p1","T96",NA,"78"
"1426","B9","DOX","0.5","p2","T0",100,"78"
"1427","B9","DOX","0.5","p2","T3",NA,"78"
"1428","B9","DOX","0.5","p2","T24",71.6797654175501,"78"
"1429","B9","DOX","0.5","p2","T48",NA,"78"
"1430","B9","DOX","0.5","p2","T96",NA,"78"
"1431","B9","DOX","0.5","p3","T0",100,"78"
"1432","B9","DOX","0.5","p3","T3",NA,"78"
"1433","B9","DOX","0.5","p3","T24",NA,"78"
"1434","B9","DOX","0.5","p3","T48",70.2506773581354,"78"
"1435","B9","DOX","0.5","p3","T96",NA,"78"
"1436","B9","DOX","0.5","p4","T0",100,"78"
"1437","B9","DOX","0.5","p4","T3",NA,"78"
"1438","B9","DOX","0.5","p4","T24",NA,"78"
"1439","B9","DOX","0.5","p4","T48",NA,"78"
"1440","B9","DOX","0.5","p4","T96",32.7656515503904,"78"
"1441","B10","DOX","0.1","p1","T0",100,"78"
"1442","B10","DOX","0.1","p1","T3",102.594509840156,"78"
"1443","B10","DOX","0.1","p1","T24",NA,"78"
"1444","B10","DOX","0.1","p1","T48",NA,"78"
"1445","B10","DOX","0.1","p1","T96",NA,"78"
"1446","B10","DOX","0.1","p2","T0",100,"78"
"1447","B10","DOX","0.1","p2","T3",NA,"78"
"1448","B10","DOX","0.1","p2","T24",113.363775969405,"78"
"1449","B10","DOX","0.1","p2","T48",NA,"78"
"1450","B10","DOX","0.1","p2","T96",NA,"78"
"1451","B10","DOX","0.1","p3","T0",100,"78"
"1452","B10","DOX","0.1","p3","T3",NA,"78"
"1453","B10","DOX","0.1","p3","T24",NA,"78"
"1454","B10","DOX","0.1","p3","T48",113.235245531783,"78"
"1455","B10","DOX","0.1","p3","T96",NA,"78"
"1456","B10","DOX","0.1","p4","T0",100,"78"
"1457","B10","DOX","0.1","p4","T3",NA,"78"
"1458","B10","DOX","0.1","p4","T24",NA,"78"
"1459","B10","DOX","0.1","p4","T48",NA,"78"
"1460","B10","DOX","0.1","p4","T96",100.983271931914,"78"
"1461","B11","untx","0","p1","T0",100,"78"
"1462","B11","untx","0","p1","T3",97.0148026958605,"78"
"1463","B11","untx","0","p1","T24",NA,"78"
"1464","B11","untx","0","p1","T48",NA,"78"
"1465","B11","untx","0","p1","T96",NA,"78"
"1466","B11","untx","0","p2","T0",100,"78"
"1467","B11","untx","0","p2","T3",NA,"78"
"1468","B11","untx","0","p2","T24",106.524297140781,"78"
"1469","B11","untx","0","p2","T48",NA,"78"
"1470","B11","untx","0","p2","T96",NA,"78"
"1471","B11","untx","0","p3","T0",100,"78"
"1472","B11","untx","0","p3","T3",NA,"78"
"1473","B11","untx","0","p3","T24",NA,"78"
"1474","B11","untx","0","p3","T48",97.291681368422,"78"
"1475","B11","untx","0","p3","T96",NA,"78"
"1476","B11","untx","0","p4","T0",100,"78"
"1477","B11","untx","0","p4","T3",NA,"78"
"1478","B11","untx","0","p4","T24",NA,"78"
"1479","B11","untx","0","p4","T48",NA,"78"
"1480","B11","untx","0","p4","T96",87.7673026526899,"78"
"1481","C2","CX","2.5","p1","T0",100,"78"
"1482","C2","CX","2.5","p1","T3",93.5643593594776,"78"
"1483","C2","CX","2.5","p1","T24",NA,"78"
"1484","C2","CX","2.5","p1","T48",NA,"78"
"1485","C2","CX","2.5","p1","T96",NA,"78"
"1486","C2","CX","2.5","p2","T0",100,"78"
"1487","C2","CX","2.5","p2","T3",NA,"78"
"1488","C2","CX","2.5","p2","T24",93.8615024713849,"78"
"1489","C2","CX","2.5","p2","T48",NA,"78"
"1490","C2","CX","2.5","p2","T96",NA,"78"
"1491","C2","CX","2.5","p3","T0",100,"78"
"1492","C2","CX","2.5","p3","T3",NA,"78"
"1493","C2","CX","2.5","p3","T24",NA,"78"
"1494","C2","CX","2.5","p3","T48",103.25481293718,"78"
"1495","C2","CX","2.5","p3","T96",NA,"78"
"1496","C2","CX","2.5","p4","T0",100,"78"
"1497","C2","CX","2.5","p4","T3",NA,"78"
"1498","C2","CX","2.5","p4","T24",NA,"78"
"1499","C2","CX","2.5","p4","T48",NA,"78"
"1500","C2","CX","2.5","p4","T96",114.66133127514,"78"
"1501","C3","CX","0.5","p1","T0",100,"78"
"1502","C3","CX","0.5","p1","T3",106.426151466313,"78"
"1503","C3","CX","0.5","p1","T24",NA,"78"
"1504","C3","CX","0.5","p1","T48",NA,"78"
"1505","C3","CX","0.5","p1","T96",NA,"78"
"1506","C3","CX","0.5","p2","T0",100,"78"
"1507","C3","CX","0.5","p2","T3",NA,"78"
"1508","C3","CX","0.5","p2","T24",85.7671292613142,"78"
"1509","C3","CX","0.5","p2","T48",NA,"78"
"1510","C3","CX","0.5","p2","T96",NA,"78"
"1511","C3","CX","0.5","p3","T0",100,"78"
"1512","C3","CX","0.5","p3","T3",NA,"78"
"1513","C3","CX","0.5","p3","T24",NA,"78"
"1514","C3","CX","0.5","p3","T48",126.725082927667,"78"
"1515","C3","CX","0.5","p3","T96",NA,"78"
"1516","C3","CX","0.5","p4","T0",100,"78"
"1517","C3","CX","0.5","p4","T3",NA,"78"
"1518","C3","CX","0.5","p4","T24",NA,"78"
"1519","C3","CX","0.5","p4","T48",NA,"78"
"1520","C3","CX","0.5","p4","T96",120.051123014078,"78"
"1521","C4","CX","0.1","p1","T0",100,"78"
"1522","C4","CX","0.1","p1","T3",85.13076810935,"78"
"1523","C4","CX","0.1","p1","T24",NA,"78"
"1524","C4","CX","0.1","p1","T48",NA,"78"
"1525","C4","CX","0.1","p1","T96",NA,"78"
"1526","C4","CX","0.1","p2","T0",100,"78"
"1527","C4","CX","0.1","p2","T3",NA,"78"
"1528","C4","CX","0.1","p2","T24",109.021258608761,"78"
"1529","C4","CX","0.1","p2","T48",NA,"78"
"1530","C4","CX","0.1","p2","T96",NA,"78"
"1531","C4","CX","0.1","p3","T0",100,"78"
"1532","C4","CX","0.1","p3","T3",NA,"78"
"1533","C4","CX","0.1","p3","T24",NA,"78"
"1534","C4","CX","0.1","p3","T48",121.659808240675,"78"
"1535","C4","CX","0.1","p3","T96",NA,"78"
"1536","C4","CX","0.1","p4","T0",100,"78"
"1537","C4","CX","0.1","p4","T3",NA,"78"
"1538","C4","CX","0.1","p4","T24",NA,"78"
"1539","C4","CX","0.1","p4","T48",NA,"78"
"1540","C4","CX","0.1","p4","T96",135.581703407425,"78"
"1541","C5","VEH","2.5","p1","T0",100,"78"
"1542","C5","VEH","2.5","p1","T3",95.4508041820762,"78"
"1543","C5","VEH","2.5","p1","T24",NA,"78"
"1544","C5","VEH","2.5","p1","T48",NA,"78"
"1545","C5","VEH","2.5","p1","T96",NA,"78"
"1546","C5","VEH","2.5","p2","T0",100,"78"
"1547","C5","VEH","2.5","p2","T3",NA,"78"
"1548","C5","VEH","2.5","p2","T24",92.8771591752017,"78"
"1549","C5","VEH","2.5","p2","T48",NA,"78"
"1550","C5","VEH","2.5","p2","T96",NA,"78"
"1551","C5","VEH","2.5","p3","T0",100,"78"
"1552","C5","VEH","2.5","p3","T3",NA,"78"
"1553","C5","VEH","2.5","p3","T24",NA,"78"
"1554","C5","VEH","2.5","p3","T48",107.02613099486,"78"
"1555","C5","VEH","2.5","p3","T96",NA,"78"
"1556","C5","VEH","2.5","p4","T0",100,"78"
"1557","C5","VEH","2.5","p4","T3",NA,"78"
"1558","C5","VEH","2.5","p4","T24",NA,"78"
"1559","C5","VEH","2.5","p4","T48",NA,"78"
"1560","C5","VEH","2.5","p4","T96",125.933200749164,"78"
"1561","C6","VEH","0.5","p1","T0",100,"78"
"1562","C6","VEH","0.5","p1","T3",96.2055021687974,"78"
"1563","C6","VEH","0.5","p1","T24",NA,"78"
"1564","C6","VEH","0.5","p1","T48",NA,"78"
"1565","C6","VEH","0.5","p1","T96",NA,"78"
"1566","C6","VEH","0.5","p2","T0",100,"78"
"1567","C6","VEH","0.5","p2","T3",NA,"78"
"1568","C6","VEH","0.5","p2","T24",105.687458621911,"78"
"1569","C6","VEH","0.5","p2","T48",NA,"78"
"1570","C6","VEH","0.5","p2","T96",NA,"78"
"1571","C6","VEH","0.5","p3","T0",100,"78"
"1572","C6","VEH","0.5","p3","T3",NA,"78"
"1573","C6","VEH","0.5","p3","T24",NA,"78"
"1574","C6","VEH","0.5","p3","T48",107.869774434929,"78"
"1575","C6","VEH","0.5","p3","T96",NA,"78"
"1576","C6","VEH","0.5","p4","T0",100,"78"
"1577","C6","VEH","0.5","p4","T3",NA,"78"
"1578","C6","VEH","0.5","p4","T24",NA,"78"
"1579","C6","VEH","0.5","p4","T48",NA,"78"
"1580","C6","VEH","0.5","p4","T96",111.91911175905,"78"
"1581","C7","VEH","0.1","p1","T0",100,"78"
"1582","C7","VEH","0.1","p1","T3",94.3535770863936,"78"
"1583","C7","VEH","0.1","p1","T24",NA,"78"
"1584","C7","VEH","0.1","p1","T48",NA,"78"
"1585","C7","VEH","0.1","p1","T96",NA,"78"
"1586","C7","VEH","0.1","p2","T0",100,"78"
"1587","C7","VEH","0.1","p2","T3",NA,"78"
"1588","C7","VEH","0.1","p2","T24",96.3355793100697,"78"
"1589","C7","VEH","0.1","p2","T48",NA,"78"
"1590","C7","VEH","0.1","p2","T96",NA,"78"
"1591","C7","VEH","0.1","p3","T0",100,"78"
"1592","C7","VEH","0.1","p3","T3",NA,"78"
"1593","C7","VEH","0.1","p3","T24",NA,"78"
"1594","C7","VEH","0.1","p3","T48",96.055614218325,"78"
"1595","C7","VEH","0.1","p3","T96",NA,"78"
"1596","C7","VEH","0.1","p4","T0",100,"78"
"1597","C7","VEH","0.1","p4","T3",NA,"78"
"1598","C7","VEH","0.1","p4","T24",NA,"78"
"1599","C7","VEH","0.1","p4","T48",NA,"78"
"1600","C7","VEH","0.1","p4","T96",125.341445983991,"78"
"1601","C8","DOX","2.5","p1","T0",100,"78"
"1602","C8","DOX","2.5","p1","T3",90.5117953325698,"78"
"1603","C8","DOX","2.5","p1","T24",NA,"78"
"1604","C8","DOX","2.5","p1","T48",NA,"78"
"1605","C8","DOX","2.5","p1","T96",NA,"78"
"1606","C8","DOX","2.5","p2","T0",100,"78"
"1607","C8","DOX","2.5","p2","T3",NA,"78"
"1608","C8","DOX","2.5","p2","T24",75.3223261191375,"78"
"1609","C8","DOX","2.5","p2","T48",NA,"78"
"1610","C8","DOX","2.5","p2","T96",NA,"78"
"1611","C8","DOX","2.5","p3","T0",100,"78"
"1612","C8","DOX","2.5","p3","T3",NA,"78"
"1613","C8","DOX","2.5","p3","T24",NA,"78"
"1614","C8","DOX","2.5","p3","T48",63.2405712242263,"78"
"1615","C8","DOX","2.5","p3","T96",NA,"78"
"1616","C8","DOX","2.5","p4","T0",100,"78"
"1617","C8","DOX","2.5","p4","T3",NA,"78"
"1618","C8","DOX","2.5","p4","T24",NA,"78"
"1619","C8","DOX","2.5","p4","T48",NA,"78"
"1620","C8","DOX","2.5","p4","T96",47.2820060686486,"78"
"1621","C9","DOX","0.5","p1","T0",100,"78"
"1622","C9","DOX","0.5","p1","T3",88.5571889693298,"78"
"1623","C9","DOX","0.5","p1","T24",NA,"78"
"1624","C9","DOX","0.5","p1","T48",NA,"78"
"1625","C9","DOX","0.5","p1","T96",NA,"78"
"1626","C9","DOX","0.5","p2","T0",100,"78"
"1627","C9","DOX","0.5","p2","T3",NA,"78"
"1628","C9","DOX","0.5","p2","T24",71.5869732651611,"78"
"1629","C9","DOX","0.5","p2","T48",NA,"78"
"1630","C9","DOX","0.5","p2","T96",NA,"78"
"1631","C9","DOX","0.5","p3","T0",100,"78"
"1632","C9","DOX","0.5","p3","T3",NA,"78"
"1633","C9","DOX","0.5","p3","T24",NA,"78"
"1634","C9","DOX","0.5","p3","T48",68.0307460488879,"78"
"1635","C9","DOX","0.5","p3","T96",NA,"78"
"1636","C9","DOX","0.5","p4","T0",100,"78"
"1637","C9","DOX","0.5","p4","T3",NA,"78"
"1638","C9","DOX","0.5","p4","T24",NA,"78"
"1639","C9","DOX","0.5","p4","T48",NA,"78"
"1640","C9","DOX","0.5","p4","T96",47.7792894213329,"78"
"1641","C10","DOX","0.1","p1","T0",100,"78"
"1642","C10","DOX","0.1","p1","T3",96.5926830500351,"78"
"1643","C10","DOX","0.1","p1","T24",NA,"78"
"1644","C10","DOX","0.1","p1","T48",NA,"78"
"1645","C10","DOX","0.1","p1","T96",NA,"78"
"1646","C10","DOX","0.1","p2","T0",100,"78"
"1647","C10","DOX","0.1","p2","T3",NA,"78"
"1648","C10","DOX","0.1","p2","T24",99.6533098883569,"78"
